,level_0,index,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,name,Emotions
1762,1762,1762,4959,1428.600857660143,2958.646039820429,-361.50098,130.25664,13.941771,52.387993,-14.159535,7.117606,-8.052698,-0.08762064,-7.9587913,-1.2906115,-4.4348555,-5.2928405,6.453434,-10.139678,4.2259164,-6.5106974,-2.5295014,-4.0437284,-3.9477148,-2.5145433,1022_TAI_DIS_XX,disgust
1763,1763,1763,3956,1336.4205515352314,2781.4313904313017,-372.4303,127.26906,17.190424,52.02458,-6.3059106,11.42377,-6.4708347,4.463378,-9.600065,-3.6815577,-5.5439487,-6.7411184,5.455155,-8.654564,4.432163,-8.195192,-1.6988527,-4.247653,-4.0863934,-2.743958,1022_TAI_FEA_XX,fear
1764,1764,1764,3482,1313.8788211842666,2753.9833470394738,-355.67914,129.3356,11.436461,43.85232,-6.53323,3.9512784,-5.8948197,-2.9877443,-13.74814,2.012814,-1.2734703,-3.2679973,6.274614,-9.632046,4.011277,-8.223053,-4.067175,-3.9109406,-6.3326974,-3.517051,1022_TAI_HAP_XX,happy
1765,1765,1765,3056,1261.229880204113,2579.293974319307,-371.33026,139.45825,11.542229,57.52164,-9.395497,6.1690106,-6.6269894,-0.22709025,-12.306909,0.17447089,-5.2882857,-6.5034866,8.342441,-10.864171,3.980893,-7.3854485,-3.37977,-4.125831,-3.8498392,-3.6083024,1022_TAI_NEU_XX,neutral
1766,1766,1766,3285,1204.2923385948761,2482.9790535619704,-420.26715,139.8852,21.19979,55.400387,-12.451895,18.316666,-11.138816,7.5228286,-4.883074,-0.20280375,0.72585857,-8.490851,4.1127725,-10.16453,3.433344,-7.938877,-0.34718934,-5.4671464,-3.4173472,-2.373825,1022_TAI_SAD_XX,sad
1767,1767,1767,5635,1410.939327480301,2966.8320599724266,-309.99915,111.73596,2.6917617,41.025864,3.1430118,2.2701676,-9.462361,4.5047803,-7.5654354,-0.98715454,-2.3482885,-6.780063,1.94214,-8.190225,1.91837,-7.201998,-4.410589,-3.5082319,-2.5215793,-3.401456,1022_TIE_ANG_XX,angry
1768,1768,1768,5964,1383.323794389774,2905.42724609375,-374.69397,134.81932,-8.18059,58.441025,-3.0736809,21.482195,-18.511393,10.364472,-8.120223,-3.194026,2.4311774,-10.338798,4.35773,-11.87052,5.313653,-9.133539,-1.7981077,-3.6089945,-1.7785268,0.23091392,1022_TIE_DIS_XX,disgust
1769,1769,1769,3047,1142.8637612275375,2527.5500406354868,-406.57205,135.81154,11.359331,57.549606,-5.438946,26.051138,-13.118546,3.9090462,-7.033888,-1.2663043,0.3304239,-6.613959,3.8733156,-12.704343,4.56061,-7.936432,-1.9507856,-6.180579,-1.0378757,-0.6096829,1022_TIE_FEA_XX,fear
1770,1770,1770,4424,1398.4224077886552,3195.151596581376,-376.22534,119.90685,5.1964817,50.61313,1.1440165,15.032292,-9.682906,2.84669,-4.977167,2.5169408,0.24871156,-8.728299,2.8230045,-10.346229,5.013538,-6.006685,-5.5775385,-2.129876,-1.4295601,-3.897964,1022_TIE_HAP_XX,happy
1771,1771,1771,3094,1184.695029448525,2496.443622295673,-380.0459,136.00845,3.2767212,50.566692,-0.15479693,15.119314,-12.007027,4.744508,-7.5523634,0.05750128,3.0003026,-7.1387,3.6253328,-10.545056,2.4181635,-6.606077,-2.8772838,-3.7436967,0.6054793,-2.3849654,1022_TIE_NEU_XX,neutral
1772,1772,1772,4008,1129.546360820334,2482.9077548668033,-419.26077,141.31635,9.55031,54.62218,-2.077939,22.649988,-17.74254,4.17381,-5.7123923,-2.3485787,1.822243,-6.5102854,4.0710683,-12.961292,3.7276745,-7.097783,-2.959553,-5.106163,-2.1959019,-1.0319275,1022_TIE_SAD_XX,sad
1773,1773,1773,11058,2471.5014870336045,4402.510190217391,-230.04077,74.84608,-13.400268,45.80536,-12.764939,14.315127,-19.66557,7.5507803,-14.814637,-1.0740168,-0.6634766,-8.09583,6.333196,-11.008651,6.2153945,-10.369441,-1.7614731,-6.7697453,-1.7231431,-2.523511,1022_TSI_ANG_XX,angry
1774,1774,1774,8317,2353.750611239075,4142.542766702586,-327.63306,107.01696,0.36857447,58.663612,-10.66819,20.756433,-27.337296,4.778039,-15.3294735,-2.0095403,1.0439627,-8.570206,7.0810194,-12.30355,8.435398,-7.8912683,0.9171254,-4.8653545,-0.9910367,-3.4741716,1022_TSI_DIS_XX,disgust
1775,1775,1775,4853,1806.4915931456633,3595.0315946691176,-386.16058,112.1521,13.253733,66.00375,-9.925285,24.700918,-14.494149,3.981953,-7.5605764,-2.8427432,1.5269343,-6.523717,2.3184953,-11.14614,7.061705,-7.56607,0.0037925832,-3.7237833,-0.89690465,-3.2052455,1022_TSI_FEA_XX,fear
1776,1776,1776,5601,1768.3902937921494,3599.1987748579545,-383.19064,126.02064,-5.281597,66.16055,-9.571831,25.814232,-24.21742,5.177774,-14.352632,2.087451,2.425407,-13.82558,7.016055,-10.647622,10.603058,-8.162438,-1.1405079,-3.4972525,1.6520445,-2.1441426,1022_TSI_HAP_XX,happy
1777,1777,1777,6508,1987.2312183050738,3873.456719581117,-354.83017,109.05315,6.452447,65.16275,-10.230671,26.997108,-19.091002,1.7837055,-12.561478,-4.6645555,-0.8188734,-10.100189,3.6652422,-10.295056,7.3371167,-8.130796,1.8203852,-3.3824518,-0.001040205,-1.3789384,1022_TSI_NEU_XX,neutral
1778,1778,1778,6021,1802.1127398272668,3667.398126775568,-410.73682,127.11505,-2.5666587,78.580925,-20.450693,41.075394,-20.872677,12.321037,-10.437615,-0.9754804,1.0682489,-10.010913,5.9275827,-16.083075,9.761049,-11.397222,0.73631066,-6.5730352,1.4193276,-4.78482,1022_TSI_SAD_XX,sad
1779,1779,1779,5825,1758.4584302800229,3188.024021423969,-231.55446,119.253044,-14.102693,38.484688,-24.462,-3.7413754,-5.4202,-5.098543,-13.45785,0.70694035,-8.577654,-4.3037477,5.638556,-10.303176,7.4211965,-11.692364,-5.6899486,-4.767884,-9.035366,-7.240931,1022_WSI_ANG_XX,angry
1780,1780,1780,6196,1605.3689115316668,3051.4999761814024,-364.1849,138.41023,-1.5821028,53.74753,-12.111152,20.89483,-17.850683,6.6030717,-10.266811,-2.4305859,-1.0311104,-6.626003,8.173494,-12.97604,6.922911,-9.398142,-4.2503543,-4.1554184,-0.8475484,-4.6408525,1022_WSI_DIS_XX,disgust
1781,1781,1781,3369,1275.222412535245,2732.232196514423,-404.75714,130.22865,18.080477,55.18544,-4.976966,21.097775,-5.3312855,3.6676571,-9.299159,-3.1719348,-2.461192,-6.504264,3.0087593,-12.378463,4.027695,-9.182821,-4.7112656,-4.571287,-2.271997,-1.9288687,1022_WSI_FEA_XX,fear
1782,1782,1782,4856,1480.221109797784,3041.965352208161,-374.6662,136.46773,0.73394865,53.486816,-8.527733,10.588174,-10.887067,3.7021523,-14.456094,0.6369791,0.5986769,-7.2862973,8.056566,-13.104371,3.83942,-6.832363,-3.6646297,-3.3002121,-3.4255736,-4.6842747,1022_WSI_HAP_XX,happy
1783,1783,1783,4775,1353.5057134709782,2700.0152118389424,-378.74704,138.70244,10.666652,51.267338,-11.236601,11.093285,-7.8019342,3.657815,-12.98606,-3.2952187,0.6278898,-4.701452,5.8956094,-10.625711,3.5212731,-8.207571,-2.0664434,-2.8181229,-2.8550224,-4.827678,1022_WSI_NEU_XX,neutral
1784,1784,1784,5764,1474.0107379550475,2976.65771484375,-416.62277,138.17729,6.314224,62.59054,-15.750122,28.479221,-15.385076,9.789806,-6.185126,-1.9069995,-0.9528301,-7.7492075,8.210268,-12.4709015,5.926093,-10.271576,-1.7365541,-6.4134426,-2.0834262,-2.934412,1022_WSI_SAD_XX,sad
1785,1785,1785,3460,1345.8745868990413,2705.8381553008176,-284.40787,121.65136,-4.4255676,37.616047,-8.166539,3.3904076,-22.526186,1.5541288,-6.562469,-0.6942401,-3.4321365,-12.927918,5.314896,-7.526435,-0.4384255,-7.425523,-3.750273,-5.610648,-1.071184,-3.243684,1023_DFA_ANG_XX,angry
1786,1786,1786,1982,1276.0803553063208,2648.583984375,-329.02875,132.75241,2.991858,42.049057,-2.340494,7.9931393,-22.046244,-4.253363,-8.833045,-2.3226464,-0.9468888,-8.59401,3.932439,-8.550533,4.403079,-4.141385,-3.6138136,-3.323509,0.21001138,-1.7762954,1023_DFA_DIS_XX,disgust
1787,1787,1787,2406,1289.5890964612965,2688.0615234375,-330.47446,129.79803,-3.6027,47.44881,-5.19681,10.41004,-22.770527,5.5063643,-7.7393646,-1.931462,-3.2711315,-12.577902,6.204041,-9.711003,4.182615,-7.422686,-3.4474792,-4.2502384,-1.9925127,-4.446603,1023_DFA_FEA_XX,fear
1788,1788,1788,1763,1105.7228416607174,2398.6924913194443,-376.7798,134.49452,12.500468,47.325356,-2.4184473,12.518117,-19.03315,-0.23913944,-5.816027,-1.737256,-1.65645,-10.556556,3.6213334,-8.242039,0.1459725,-6.734832,-1.127021,-4.0015435,-1.7180091,-1.9544317,1023_DFA_HAP_XX,happy
1789,1789,1789,2442,1277.181032872487,2878.8236177884614,-369.83908,132.68504,4.7672944,51.10486,-0.83023727,7.6018596,-19.05871,2.0552502,-4.991941,-0.54491466,-1.4112115,-9.379539,8.44917,-7.2764096,0.040770173,-5.8843074,-1.3469907,-5.3977737,-3.3736904,-0.37917805,1023_DFA_NEU_XX,neutral
1790,1790,1790,1631,1060.3471836848803,2342.840106670673,-428.4172,153.06944,4.5427475,63.40661,-7.529209,22.113802,-23.971373,7.8068433,-8.36775,-1.2619469,0.017012535,-10.982317,8.695314,-9.50291,4.0788126,-10.313309,0.7466061,-6.722428,-1.2357472,1.159353,1023_DFA_SAD_XX,sad
1791,1791,1791,3674,1627.3141313850429,3158.774081143466,-204.2854,99.56938,-28.773859,31.392456,-19.323763,8.112621,-17.727736,5.343874,-10.734521,-2.0509717,0.16082868,-13.706931,4.807324,-6.8561797,0.8945799,-10.337594,-7.9447117,-8.733734,1.3997891,0.7650936,1023_IEO_ANG_HI,angry
1792,1792,1792,2009,1169.354004119727,2311.517578125,-341.46307,133.5247,10.178228,28.579967,-12.401284,16.408447,-11.970441,1.3076082,-7.084398,-1.3711501,3.8199942,-6.705902,1.3470352,-9.178007,-0.66731375,-8.131055,-3.6069674,-4.9032893,-1.0265774,-1.8573292,1023_IEO_ANG_LO,angry
1793,1793,1793,2623,1413.553507311472,2947.9220920138887,-274.16815,113.804016,-4.183175,29.822598,-11.578192,8.314523,-14.844176,1.4333622,-8.326201,-3.0280104,0.42423198,-8.873397,2.14892,-7.3077936,1.8165125,-6.167797,-2.9032001,-3.0492136,-0.567491,-2.7771606,1023_IEO_ANG_MD,angry
1794,1794,1794,3325,1390.9776930640778,3105.2430848817567,-355.63806,114.10252,12.665113,41.293583,-6.466749,14.655027,-4.0403404,1.9703299,-8.186196,-4.4642134,0.35315078,-2.9173727,2.8641217,-10.498683,0.23239435,-7.196429,-1.4952596,-0.5785394,-2.2830985,-2.2760491,1023_IEO_DIS_HI,disgust
1795,1795,1795,1796,1132.3601296067104,2307.9954335387324,-413.6102,158.94621,2.5302434,50.2982,-23.533546,30.522627,-13.078851,10.747222,-10.366643,-5.449924,2.9287093,-4.735793,6.7320476,-12.844935,4.823428,-10.26117,-0.434699,-6.800304,2.257871,-0.13486916,1023_IEO_DIS_LO,disgust
1796,1796,1796,2093,1343.8631648233043,2826.4739534748132,-306.33655,129.52393,-4.5100436,27.16457,-20.2926,14.765316,-10.62195,-3.2501898,-9.160818,-1.0772743,2.3093278,-3.893869,4.134783,-10.725561,-2.9651124,-6.507342,-0.34034285,-4.995522,5.0350223,-0.13060777,1023_IEO_DIS_MD,disgust
1797,1797,1797,2562,1314.7125672377338,2920.154328041888,-345.1074,117.666916,9.806588,33.889954,-7.0609508,16.492641,-10.848445,3.199249,-7.9834895,-4.4448524,0.44819295,-6.1619086,3.3240077,-7.4379764,0.13988961,-6.315669,-1.9961822,-7.561831,-1.3645831,-0.98309994,1023_IEO_FEA_HI,fear
1798,1798,1798,1421,1119.9883533505654,2244.3951716188526,-423.6114,159.05281,5.359688,57.821716,-24.986517,33.760185,-14.797179,11.165587,-15.716209,-6.241367,6.1264215,-6.7334924,6.1260843,-14.468351,4.6819515,-10.337823,0.013699081,-5.5056643,0.56712943,-2.3889315,1023_IEO_FEA_LO,fear
1799,1799,1799,2122,1150.115999354471,2532.7259893002715,-416.662,150.84572,1.3492935,58.61034,-16.3859,30.505291,-11.792477,10.199083,-10.858451,-0.61409104,4.8476467,-9.631445,6.607149,-11.54528,5.084945,-8.732338,-0.65184766,-5.9400115,0.23405598,-1.4068619,1023_IEO_FEA_MD,fear
1800,1800,1800,1828,1177.9358571741207,2322.676045185811,-316.40536,109.36615,15.235259,27.278963,-0.33868733,8.660127,-9.568731,-2.2113519,-12.153711,-8.176539,-1.9623182,-4.838145,2.6441045,-6.839868,-2.993943,-3.395351,-2.5935726,-10.427948,-4.2838545,-2.4094615,1023_IEO_HAP_HI,happy
1801,1801,1801,1516,1086.6796980550382,2234.3038807744565,-416.5469,138.78944,19.495148,45.34171,-8.772984,22.301493,-8.693021,5.3571925,-8.458848,-5.0933504,1.8041985,-5.1994743,4.5575094,-10.699509,0.97087526,-7.3529887,-2.5855124,-6.6389337,-2.458351,0.03702529,1023_IEO_HAP_LO,happy
1802,1802,1802,1743,1106.4391667407192,2317.3159391983695,-380.63974,147.26802,9.453424,39.798954,-11.756198,18.459793,-13.867042,4.222595,-8.966181,-6.0423727,-1.4136462,-4.933111,8.071153,-9.021389,0.17786719,-7.879855,-0.38774726,-8.124527,-1.1911361,1.1890169,1023_IEO_HAP_MD,happy
1803,1803,1803,1981,1173.5118053350795,2397.025505514706,-435.96478,152.95677,8.427957,60.976032,-23.137882,31.693745,-12.741288,12.275416,-11.110286,-2.3956993,2.677131,-7.06739,9.287411,-12.530027,4.2188773,-10.536719,1.9299855,-6.3310146,-1.7785858,-2.3054647,1023_IEO_NEU_XX,neutral
1804,1804,1804,2573,1088.9680432381151,2500.3171964456105,-462.43982,140.064,22.737032,56.93007,-9.829481,29.245012,-7.9180183,11.546573,-6.575922,-4.3920755,2.7859552,-5.7308445,5.8996425,-10.398509,1.908053,-10.044114,0.40331188,-5.2003713,-1.9869047,0.5659494,1023_IEO_SAD_HI,sad
1805,1805,1805,1491,1032.057477614984,2160.5912642045455,-449.1809,141.90964,24.780008,48.500484,-11.874722,24.358091,-3.5573347,10.133511,-4.7355294,-3.4475636,1.0249363,-5.9960017,6.37118,-9.876998,-1.52319,-8.660901,0.056388706,-4.6872444,-1.163296,0.121214285,1023_IEO_SAD_LO,sad
1806,1806,1806,2112,1085.9700839384554,2377.6962890625,-447.2439,150.45584,12.554822,57.79036,-17.15896,31.936913,-11.493248,12.261565,-8.026928,-3.1993427,1.4830371,-7.7321844,8.434654,-12.354559,3.0326135,-10.254551,0.059755277,-6.482051,-1.6678231,-1.1223474,1023_IEO_SAD_MD,sad
1807,1807,1807,3189,1415.4496223902702,2761.63330078125,-236.41054,112.17005,-14.330261,38.89908,-12.837933,2.8081484,-22.686766,4.274173,-13.511336,-8.749204,-2.1259763,-9.389568,6.7330675,-11.231762,-1.1027865,-2.6763754,-3.8458068,-11.058972,-0.77763766,-5.5587916,1023_IOM_ANG_XX,angry
1808,1808,1808,2401,1181.5057722638817,2429.6630859375,-344.1276,130.97632,3.9118378,44.739025,-3.467218,10.979218,-14.207487,3.4880526,-8.933898,-8.145114,-6.1525917,-8.745019,5.526816,-11.372429,1.6235619,-3.858111,-3.5240839,-4.6272664,-0.4321778,0.0029713998,1023_IOM_DIS_XX,disgust
1809,1809,1809,2069,1114.60553038553,2355.3844105113635,-368.85422,133.0583,5.9219317,48.974697,-0.8577866,12.310618,-15.307763,4.1634383,-10.593956,-7.7739296,-0.89518255,-7.441494,6.0894504,-8.270627,-1.1795171,-6.004149,-1.1576637,-6.392215,0.29216468,0.61361134,1023_IOM_FEA_XX,fear
1810,1810,1810,2062,1072.1241012649643,2246.236083984375,-381.45328,123.62353,21.71135,40.621086,2.4249496,11.137939,-9.783808,0.9267436,-4.8466916,-5.9474573,-2.5017512,-5.6027374,4.03653,-7.9687757,-4.3030543,-3.6833978,-5.2572103,-9.22899,-1.0421596,-3.4458854,1023_IOM_HAP_XX,happy
1811,1811,1811,2117,1051.2515356125255,2200.04736328125,-387.20688,150.15962,4.663433,54.93157,-8.078825,17.616045,-14.79784,4.8014374,-11.191151,-7.021211,-2.0201414,-7.791075,7.596263,-12.946115,-1.081836,-5.415601,-0.95758384,-6.1881447,1.8880379,-0.9841355,1023_IOM_NEU_XX,neutral
1812,1812,1812,1749,1011.2793762182948,2102.326847956731,-416.6345,150.2089,6.6240845,55.38956,-0.80990016,21.758013,-15.331724,8.814861,-8.009431,-7.176749,-1.1225203,-7.008915,7.53544,-9.4647665,2.2165241,-7.8842793,-0.5907438,-7.5588746,-2.0162585,1.4181814,1023_IOM_SAD_XX,sad
1813,1813,1813,4129,1475.3554938738075,2982.164588341346,-237.684,123.0216,-25.17925,35.039177,-15.14507,4.1819005,-19.250368,3.551095,-8.03856,-1.3648449,-3.129866,-12.236218,5.379409,-11.737969,2.2125435,-3.9964895,-5.1594386,-7.1343374,1.7035215,-2.2604284,1023_ITH_ANG_XX,angry
1814,1814,1814,3239,1338.3617865982746,2841.8601619387136,-371.65543,145.35544,-12.341366,62.90051,-13.962446,18.792427,-19.496996,9.748563,-10.255136,-0.8103324,2.482177,-9.472015,7.3582025,-13.387115,5.6245127,-6.479976,0.65202045,-7.520335,0.058081433,-1.0322719,1023_ITH_DIS_XX,disgust
1815,1815,1815,2315,1343.9059504350967,2738.485107421875,-278.66656,140.15335,-20.250341,43.03597,-17.854507,10.039516,-26.6925,2.0074534,-9.472626,-1.4607447,-1.915335,-12.409241,6.0646906,-13.690567,2.6801314,-6.403865,-3.6717682,-8.873184,0.08338337,-0.32050282,1023_ITH_FEA_XX,fear
1816,1816,1816,2216,1105.1758280464194,2232.197371773098,-339.5958,151.19264,-1.6627698,39.667225,-10.463402,12.47088,-21.818825,-0.40363407,-8.637707,-1.8154345,-1.6016787,-9.330048,4.8105745,-11.034928,-0.08422027,-6.216665,0.8149232,-8.753146,-2.0130923,1.611206,1023_ITH_HAP_XX,happy
1817,1817,1817,2515,1081.8217853156978,2199.1780598958335,-383.20203,147.72714,4.861887,42.68398,-5.830721,12.792151,-15.453367,3.6571407,-4.3546915,0.8543789,0.82076037,-8.332455,4.859894,-11.813306,-0.83550495,-4.5189962,-0.14460938,-6.455524,-1.1052235,1.4809982,1023_ITH_NEU_XX,neutral
1818,1818,1818,2024,1107.8566767903962,2267.08740234375,-419.01117,154.45091,0.70729595,57.038227,-9.314695,24.49723,-21.543139,7.9856763,-2.2826662,4.168299,0.12702881,-12.837692,6.7513394,-11.516565,3.5602965,-10.406217,-1.665637,-7.104029,0.9499831,2.9906454,1023_ITH_SAD_XX,sad
1819,1819,1819,5474,1615.2708609284052,3143.84765625,-287.69666,118.445496,0.9915652,47.080437,-17.113087,6.8811827,-25.363874,7.7089095,-10.850416,-4.665289,-0.29096177,-11.205056,4.9772863,-10.632317,3.1838512,-8.246261,-3.853741,-7.0583615,1.1562208,-2.797333,1023_ITS_ANG_XX,angry
1820,1820,1820,4364,1530.6841937180689,3185.1028584988317,-357.4781,125.24112,5.69841,57.88047,-9.215801,15.066504,-20.35302,8.526571,-10.160404,-4.9434614,-2.1044612,-11.78218,7.3679695,-9.899258,3.352256,-5.845878,-0.5076427,-7.021761,1.5223491,0.26799214,1023_ITS_DIS_XX,disgust
1821,1821,1821,4217,1599.1895206760344,3275.765713778409,-332.797,122.74052,1.7178012,54.23928,-15.002475,16.777416,-24.403683,10.269675,-10.870821,-5.789544,-2.3350146,-14.620163,5.653236,-11.186051,1.8886849,-8.268204,-0.018659836,-7.791664,-0.06532859,-1.0497485,1023_ITS_FEA_XX,fear
1822,1822,1822,2405,1291.0247890868632,2670.37353515625,-331.80417,133.43881,9.180132,41.85613,-7.359862,8.731961,-25.318325,0.81254804,-9.7219305,-5.5776253,-2.6539717,-11.327611,5.762769,-9.104274,-1.8680198,-3.8473933,-0.009151585,-10.566851,-0.6497336,1.408899,1023_ITS_HAP_XX,happy
1823,1823,1823,3847,1464.0692274113155,3116.6748046875,-357.88455,129.61694,6.328228,54.356068,-8.968693,13.621132,-22.35216,7.3718824,-10.238716,-4.6889353,-1.5781382,-10.068783,8.57096,-11.191055,2.4504933,-6.173363,-0.6526593,-5.213066,0.06401004,-1.5532397,1023_ITS_NEU_XX,neutral
1824,1824,1824,3253,1329.8180128365173,2772.6664023824255,-424.32712,143.2825,8.821018,67.444,-12.887364,27.698078,-23.297918,13.947972,-7.1351633,-4.871686,0.12916161,-9.654154,9.085488,-13.182984,3.6903808,-9.549807,1.0323619,-7.035295,-1.7685734,-1.3522481,1023_ITS_SAD_XX,sad
1825,1825,1825,3888,1335.332439749529,2623.574949249508,-234.33684,130.75053,-16.923439,31.295742,-34.37963,6.126881,-15.333759,5.9119396,-12.649861,-6.990886,-1.4293549,-12.9564295,6.385795,-7.0532484,-0.68860966,-6.931539,0.50314426,-8.083533,-1.0632732,-3.402863,1023_IWL_ANG_XX,angry
1826,1826,1826,2861,1124.6880049086526,2164.6535773026317,-363.64618,148.28166,-0.8489967,44.0782,-16.117535,18.834003,-10.168484,5.0866914,-8.556556,-0.99338937,-0.8820161,-9.949447,3.7088752,-13.176865,0.9138174,-7.176414,0.24770908,-5.915151,-0.7698202,-1.5975277,1023_IWL_DIS_XX,disgust
1827,1827,1827,2494,1184.8294219268255,2361.648826228762,-323.7736,132.99095,4.456833,36.686363,-20.59318,13.37211,-11.802668,5.8024487,-9.623109,-7.4806905,-0.5820538,-10.599577,4.989445,-8.783528,-0.9051488,-5.003897,-1.9080305,-6.59116,-0.37917042,-3.488639,1023_IWL_FEA_XX,fear
1828,1828,1828,2136,1108.9858152499821,2105.6939338235293,-313.0315,133.92119,13.140612,18.706661,-18.739304,5.791557,-7.92637,-1.6118002,-9.653395,-7.7513156,-4.8523183,-7.0404043,6.2558746,-4.4087586,-5.376865,-6.635434,-2.074848,-7.4114766,-1.4887093,-1.3829635,1023_IWL_HAP_XX,happy
1829,1829,1829,2296,1022.9190598497147,1878.2543475811299,-371.87146,158.61546,4.4371033,41.404785,-20.012596,12.199209,-10.096529,7.114476,-8.590835,-5.1685333,-1.2121803,-5.201314,7.707357,-9.864191,1.6681533,-7.3621755,-1.7110521,-8.150741,-2.462981,0.5792013,1023_IWL_NEU_XX,neutral
1830,1830,1830,1758,995.6366008896027,1897.644463900862,-416.16562,155.61276,12.581052,45.755882,-13.763199,19.213943,-10.888928,8.721981,-6.569619,-3.8510451,1.2556826,-5.8498807,6.939625,-10.314774,0.23369083,-9.334434,-1.8439156,-7.3962703,-0.8793508,0.7983983,1023_IWL_SAD_XX,sad
1831,1831,1831,2828,1402.4314372102506,2628.0170147235576,-216.09581,115.74733,-12.247143,22.33615,-18.88206,7.6636343,-21.907528,-3.4694295,-10.049073,-3.325234,-1.7491735,-7.3379383,6.752118,-10.214214,-0.038401574,-4.267527,-6.4509172,-10.149032,0.2654553,-5.984058,1023_IWW_ANG_XX,angry
1832,1832,1832,2694,1350.6658276731555,2712.645263671875,-355.44785,145.16777,-4.3033934,48.24798,-21.645092,24.024355,-19.813717,1.6340065,-14.292381,-1.9462267,1.9448045,-9.266118,7.1751585,-12.649631,4.890319,-5.979226,-1.66152,-8.677539,1.5167029,-1.9753765,1023_IWW_DIS_XX,disgust
1833,1833,1833,2525,1333.3783591607494,2610.0726787860576,-334.07822,131.0445,12.731796,34.13477,-12.716701,16.62391,-13.594332,-0.357459,-10.646929,-6.569228,0.23662494,-6.448921,4.0328836,-9.212553,-1.5804843,-3.971339,-1.2900943,-10.248795,-0.8444112,-0.704784,1023_IWW_FEA_XX,fear
1834,1834,1834,2191,1226.6179839056006,2510.4359019886365,-326.97794,140.55597,4.7241693,32.363636,-18.959488,15.329121,-17.631823,2.8714986,-16.989298,-9.084113,4.9892197,-6.114767,0.40343925,-12.274163,1.3814244,-5.5283933,-1.2538103,-10.507868,0.16703022,1.9602206,1023_IWW_HAP_XX,happy
1835,1835,1835,2121,1201.071368873078,2403.189364346591,-372.06555,150.59781,4.854381,48.28013,-14.877091,23.09021,-16.787266,-0.09275077,-12.54349,-5.4777527,1.0052277,-6.80123,4.6311407,-11.573199,3.1238403,-7.3407016,-2.2505257,-9.737194,-0.95508385,0.81887245,1023_IWW_NEU_XX,neutral
1836,1836,1836,2499,1131.7870765714442,2360.370342548077,-429.56186,150.77359,10.89949,58.579414,-15.184521,32.486996,-15.633831,9.232487,-8.265739,-4.6776967,1.4200189,-7.8456173,5.501412,-13.6203785,4.3476796,-8.5948305,-0.28203055,-7.081692,-0.7804175,-0.40160596,1023_IWW_SAD_XX,sad
